text,Golden,RL_Types,golden_parsed,predicted_parsed,error_type
新站我在那边住了几年生活挺方便的 有地铁1号线 三号线 四号线 新站那优势是那边是市区产证 ，整体的环境一般， 磨店那个商业街我也去了 都是一些小吃 奶茶店 平时没什么人，新站因为很多地区都被定位工业区 ，新站那边现在主要靠 京东方 维信诺 和康宁这几个大厂来支撑 。至于后期的五星级酒店和普通人也没太大关系。,-,"[认同逻辑1, 认同逻辑2, 认同逻辑5]

**解释：**

*   **认同逻辑1 (Vernacular Spatial Authority):**  “新站那边是市区产证”暗示了产证类型是划分“本地”和“非本地”区域的一种认知，具有一种空间认知属性。
*   **认同逻辑2 (Administrative Legitimacy):**  “市区产证”直接涉及行政归属和合法性，是判断区域“本地”属性的关键依据。
*   **认同逻辑5 (Functional Livability):** “有地铁1号线 三号线 四号线”、“生活挺方便”体现了对生活功能便利性的评估，并将便利性与对“新站”这个区域的评价联系起来。虽然没有直接说“本地人应该住这里”，但隐含了便利的区域是更“好”的区域的逻辑。",set(),{2},spurious
合肥土著告诉你，政务区只是从经济上划分的独立区域，行政上依然是属于蜀山区。往大了说就像深圳和国家的关系一样，深圳是经济特区的同时，它也是国家的城市区域，但它代表不了国家（ps：包括大部分合肥本地人提到天鹅湖都是说蜀山区天鹅湖）,12,[认同逻辑2：Administrative Legitimacy],"{1, 2}",set(),missed
首先看你怎么定义发展，1.政府意义上发生最好的肯定是包河区，一系列数字亮瞎眼；2.从产业就业角度，发展好的是高新区，平头百姓家靠个人努力能达到的高度；3.从个人体验上来说，感受发展最好的是政务区，相对比较新，配套也成熟，居住体验不错。4.从真正的功能体验上来说，外围的发展和我护城河内的老居民来说关系不大，顶级的教育质量、医疗配套、核心商业都有，房子要那么大干什么？舒服便捷第一位，送孩子上学步行；去省立安医不用一去就要花半天；晚上饿了下了楼走5分钟就有的烟火气；单位大院邻里的热火劲；父母年纪大了东西拿不动时都能碰到孩子发小搭把手的远亲不如近邻的熟人圈。,6,"[认同逻辑1, 认同逻辑5, 认同逻辑6]

**解释：**

*   **认同逻辑1 (Vernacular Spatial Authority):** 作者通过对不同区域（包河区、高新区、政务区）的描述，暗示了这些区域在“本地”身份体系中不同的地位和象征意义。例如，将政务区描述为“新”、“配套成熟”、“居住体验不错”，表明作者认为其更符合一种理想的“本地”生活空间。
*   **认同逻辑5 (Functional Livability):** 作者强调“舒服便捷第一位”、“送孩子上学步行”、“去省立安医不用一去就要花半天”、“烟火气”、“邻里热火劲”等，将这些生活功能便利性和环境品质与对一个区域的评价直接关联，认为这些是衡量一个区域是否“好”的标准，并隐含着只有在“本地”才能享受这些便利。
*   **认同逻辑6 (Social Embeddedness):** 作者强调“单位大院邻里的热火劲”、“父母年纪大了东西拿不动时都能碰到孩子发小搭把手的远亲不如近邻的熟人圈”，表明作者认为融入当地社会圈子和拥有熟人关系是“本地”生活的重要组成部分，暗示了社会根基深浅与身份认同的关系。

需要注意的是，虽然提到了“政府意义上”和“产业就业角度”，但作者并没有将这些作为界定“本地人”身份的标准，而只是描述了不同角度的发展情况，因此不予标注。",{6},{5},missed
土生土长庐阳区人 虽然是老城区 但交通吃喝真的很方便 习惯了,3,"[认同逻辑3：Family Rootedness, 认同逻辑5：Functional Livability]",{3},set(),missed
没有，我土生土长合肥蜀山区人就喜欢绿化好人少的居住环境，所以大蜀山附近和滨湖是我买房首选,3,"[认同逻辑5：Functional Livability, 认同逻辑3：Family Rootedness]",{3},set(),missed
上派生活也超级方便，家家公园房，买菜也比市里的菜好，商业也很发达，现在还通地铁了,5,[认同逻辑5：Functional Livability],{5},set(),missed
瑶海排除，乱死了尤其龙岗这边长江批发市场这里，绿灯过斑马线一堆开电瓶车运货的一点也不看，就上来撞人,7,"[认同逻辑1：Vernacular Spatial Authority]

**理由：**作者通过指出“瑶海排除，尤其龙岗这边长江批发市场这里”，表达了对特定区域（龙岗、长江批发市场）的否定态度，认为该区域在交通安全方面存在问题，与“本地人”认同的、安全的城市空间认知相悖。虽然没有直接说“这里不是本地”，但是通过对区域安全性差的批判，隐含了对该区域不符合“本地”标准（安全、有序）的评价。",{7},set(),missed
我也住城区，但是近综合交通，你自己试试下高架5分钟就到家多舒服了,5,[认同逻辑5：Functional Livability],{5},set(),missed
"个人感觉目前济南市区的范围:
 东线: 凤凰路-凤凰北路（东边发展太快，二环东肯定打不住了）
 西线: 二环西高架（说纬十二-郎茂山路也可以）
 南线: 二环南高架（无任何争议）
 北线: 北园高架-工业北高架（无任何争议）
 欢迎理性讨论，拒绝无脑发言。该区域划分按照济南现有发展程度所制，无任何地域歧视",15,[认同逻辑1：Vernacular Spatial Authority],"{1, 5}",set(),missed
我小时候从济钢到市区叫做“去济南”。……而且还要坐火车去“济南”，那时济钢桥头有个374车站，编号是距离青岛站374公里的意思，后面改叫韩仓站，现在废弃了。后来有了8路、10路公交车……现在公交、地铁一应俱全，不过不超过CBD（原二钢）还是电瓶车最方便,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
坐标槐荫……86年……小时候我们在机务段做火车去市里……,1,[认同逻辑3：Family Rootedness],{1},set(),missed
我知道济南历史文化名城，论经济青岛不算是后起之秀吗，济南现在历下市中发展比较好，资源倾斜都感受不到吗，我遇到的都按发展谈论市区，可能和年轻人讨论比较多，基本都看发展，大家公认青岛发展会比济南好，但现在新建地铁，可能也是新机遇,5,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑5：Functional Livability]",{5},set(),missed
94年的，小时候住大明湖附近，感觉济南最西是现在和谐那边，最东是甸柳庄，最北是洛口，最南是东八里洼。那时候跟爸爸回章丘爷爷家，过了甸柳庄都是土路....以至于我家搬到奥体附近住十多年了，去泉城路玩都还叫去市里哈哈,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
我06的，家在市中区，现在往泉城路还习惯说是去市里,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
所以并不是所有的老济南人都认准那一块，你要搞清楚，就天桥槐荫那块小时候呆了20年，等有钱买房了第一时间搬到领秀城附近，这才是老济南的缩影,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑6：Social Embeddedness]",{1},set(),missed
应该得去掉一大半，老济南只有护城河里面那一块吧，我们这是里这样说的～所以老济南画个小圈圈就好啦。不过2022年的济南市区确实大了不少，听我爸说济南扩建了好几次才有了现在的济南。现在莱芜章丘也并入济南了吧?济南越来越大啦，市区肯定不能那么一点点啦～毕竟是省会，不发展一下如何是好，对吧?,12,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑2：Administrative Legitimacy]","{1, 2}",set(),missed
我爷爷说护城河以里是济南，我姑姑嫁去全福都觉得是『闺女嫁外头去了』…80后（我）觉得市区还是二环里，下班回家觉得过来二环东才算进市区…当然了，东部发展的比其他地方都快，是二环南二环北二环西都比不上的，但内心还是觉得，那是『二环外』,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑3：Family Rootedness]",{1},set(),missed
批发市场不是市区吗？？你家的批发市场在农村啊？？,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
章丘人，上了大学说自己是济南的，别的区的觉得我碰瓷。。。。。说的和我们很想并入你们一样章丘市不比区大气啊？,2,"[认同逻辑1, 认同逻辑2]

**解释：**

*   **认同逻辑1 (Vernacular Spatial Authority)：** 作者提到了“章丘市不比区大气啊？”，暗示了对章丘作为独立城市而非济南区级单位的身份认同和区域荣誉感。这种说法体现了对城市空间划分和区域等级的认知差异，也暗示了“章丘”和“济南”在身份认知上存在边界。
*   **认同逻辑2 (Administrative Legitimacy)：** “并入你们”的说法，以及“章丘人，上了大学说自己是济南的”的对比，都围绕着行政归属问题。作者关注的是章丘的行政地位，以及章丘人被“算作”济南人时可能产生的身份认同问题。",{2},set(),missed
呃，有没有想过被划进来的也不喜欢济南啊，纯纯被济南吸血光靠济南市区早就让烟台超了,12,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑6：Social Embeddedness]

**解释:**

*   **认同逻辑1：Vernacular Spatial Authority:** 文本隐含地讨论了“被划进来”的区域与“济南市区”之间的界限和认同差异，暗示了对城市空间范围划分的主观认知，以及不同区域在“本地”身份体系中的不同地位。作者认为“被划进来”的区域的人可能并不喜欢济南，这体现了对济南作为“本地”核心区的质疑，暗示了区域划分可能导致的身份认同问题。
*   **认同逻辑6：Social Embeddedness:**  “靠济南市区”和“吸血”的比喻，暗示了区域经济发展和利益分配的不平衡，以及对“本地”资源和经济地位的依赖关系。作者认为济南市区在某种程度上“吸血”，这说明了对“本地”社会资源分配、利益关系的认知和评价，从而构成了界定“本地”身份和社会地位的标准。作者将经济发展与区域归属联系起来，暗示了一种通过经济贡献和依赖关系来衡量“本地”身份的逻辑。","{1, 2}",set(),missed
老槐荫的传统思想，十二马路以西，纬一路以东，经一路以北，十一马路以南都比较偏你说二环外？那就是农村啊,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
差不多吧，这个和济南公共交通建设网络有关系吧，地铁基本上就围着城郊走一圈，市区去东南西北如果乘坐公共汽车或者打车也蛮麻烦的,5,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑5：Functional Livability]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority** - 作者指出地铁线路主要围绕城郊，暗示了对“市区”和“城郊”空间认知的区分，以及这种区分可能带来的出行不便，从而隐性地表达了对“市区”作为本地核心区的认同。
*   **认同逻辑5：Functional Livability** - 作者认为市区出行不便，暗示了对“方便”、“舒适”等生活功能便利性的要求。虽然没有直接说“本地人应该享受这些”，但通过抱怨出行问题，隐含地表达了对具备这些功能的区域的偏好，将其视为“好的本地”区域的标准之一。",{5},set(),missed
我小时候住大观园，那时候觉得就是市中心了最南到英雄山，最北到长途汽车站，东边到101终点站，最西到十二马路生活区域就这么点，到现在我老公还说我一个济南人哪里的路都不认识。。。我想说我只认识一个圈,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
最近又出了双层公交车，线路好像就是走历城区那块，我一个室友就是历程的，她拍了视频给我们特意强调这是她们那边的双层公交车，我很不能理解，双层公交我记得小时候经常坐，都不觉得是多么稀罕的东西了，然后双层公交没了几年，现在又出来了，她给我们几个小时候就经常坐的同学显摆，我们都不好意思说我们之前就坐过,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑3：Family Rootedness]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority:** 室友“特意强调这是她们那边的双层公交车”表明了对“历城区”这一空间范围的特殊认同，将其视为“自己人”的专属空间，并以此建立优越感。这体现了对“本地”区域范围的认知界定，即“历城区”是“我们”的地方。
*   **认同逻辑3：Family Rootedness:** “小时候经常坐”暗示了室友对“历城区”的长期生活经验和家族历史根基，这成为了她表达优越感的基础，与其他人“小时候就经常坐”的同学形成对比，以强调自己是“正宗”的本地人。",{1},set(),missed
龙洞似乎并不介意自己属不属于济南市区，只知道自己最贵就可以了,5,"[认同逻辑6：Social Embeddedness]

**理由：**

作者的核心论点是龙洞“最贵”，暗示了其在济南的经济地位和资产价值。虽然作者没有直接说“拥有高价值资产的人才是本地人”，但“最贵”这个说法暗示了财富是衡量身份认同的重要标准，并且这种身份认同与地域（龙洞）紧密相连。这符合“Social Embeddedness”的核心特征——通过固定资产来衡量身份的稳固性。作者认为拥有“最贵”的资产即体现了龙洞的优越性，也暗示了其居民的身份地位，隐含着一种基于经济地位的本地人身份界定标准。",{5},set(),missed
你画的小商品批发市场有汽车站有动物园的 也不算市区啊,5,"[认同逻辑1：Vernacular Spatial Authority]

**解释:**

作者通过“有汽车站有动物园的也不算市区啊”这句话，明确表达了对“市区”的社会习惯性认知。作者认为，仅仅拥有某些设施（汽车站、动物园）并不能使一个区域被认为是“市区”，暗示了“市区”的定义并非简单的地理概念，而是基于当地人对空间类别的共同认知和情感图谱。这里“市区”可以理解为“本地核心区”的代称，作者正在划分哪些区域“算”或“不算”本地核心区。",{5},set(),missed
很小的时候去济南，觉得历城就是郊区了，至于莱芜，我们本来就是刚合过去的，大多数的莱芜人在归属感上还是认同自己是莱芜人，个人观点不喜勿喷,1,"[认同逻辑1, 认同逻辑2]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）** - 作者通过将“历城”定义为“郊区”，展现了对济南内部空间划分的一种习惯性认知，暗示了不同区域的身份地位差异。
*   **认同逻辑2：Administrative Legitimacy（行政归属合法性）** -  作者提到“刚合过去的”，并强调“大多数的莱芜人还是认同自己是莱芜人”，这反映了对行政区划变更后归属感的讨论，以及对行政归属对身份认同的影响的关注。",{1},set(),missed
确实，我爸甚至还能分辨出东西南北四关的口音差异，到我连章丘和济南口音都分不出来，完全理解不了这么小的地方怎么会有口音差异呢,4,[认同逻辑4：Linguistic-Cultural Recognition],{4},set(),missed
一部分在历下一部分在历城吧 高新不是行政区划啊,2,[认同逻辑1：Vernacular Spatial Authority],{2},set(),missed
历下:设施齐全去哪里都方便 市中:万达大观园老商埠偶尔逛逛 天桥:小时候买衣服长大了搞装修偶尔去逛农贸市场 高新:都是上流社会的人 绿化挺好 槐荫:大剧院西客站宜家（？忘了是不是在槐荫了） 历城:没去过但是知道在市里 章丘长清平阴:已经不在市里了,15,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑5：Functional Livability, 认同逻辑6：Social Embeddedness]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority:** 文本通过列举不同区域，并描述人们在该区域的活动，构建了对城市空间类别的认知。例如，“历下：设施齐全去哪里都方便”暗示了历下是城市中心、生活便利的区域，符合本地人对核心区域的认知。
*   **认同逻辑5：Functional Livability:** 文本多次提及“方便”、“绿化好”等与生活功能和环境品质相关的描述，并将其与特定区域联系起来。 例如，“高新：绿化挺好”，将“绿化好”作为高新区的特征，暗示了高新区的宜居性，作者通过此特征暗示了该区域的优越性。
*   **认同逻辑6：Social Embeddedness:** “高新：都是上流社会的人”将高新区与“上流社会”联系起来，暗示了该区域的社会地位和经济状况，体现了作者认为社会根基和经济地位是判断区域优劣的重要标准之一。","{1, 5}",set(),missed
啥叫市中心 和传不传统没关系啊 具有文化教育医疗商业在城市领先的地方才是市中心啊 cbd在哪哪就是呗,5,"[认同逻辑1: Vernacular Spatial Authority, 认同逻辑5: Functional Livability]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority (社会习惯性区域认知)**：作者通过对“市中心”的定义（“具有文化教育医疗商业在城市领先的地方”）表达了对城市空间的一种特定认知，暗指只有符合这一标准的区域才是“真正的”市中心，从而也暗示了不同区域之间存在着“本地”身份的差异和等级。
*   **认同逻辑5：Functional Livability (生活功能便利性与环境品质认知)**：作者强调“市中心”在文化、教育、医疗、商业等方面的领先地位，暗示了其优越的生活功能和环境品质。这种对功能和品质的强调与“本地人”对宜居区域的认同息息相关。",{5},set(),missed
哈哈哈 我也是家里三代都在市区 对老南昌人来说市中心就是八一广场附近的商圈 我小时候念的育新嘛 就很夸张 说三十四年以前 二七北路都是郊区,13,"[认同逻辑3, 认同逻辑1]","{1, 3}",set(),missed
老南昌人，现在从红谷滩区老城区还是习惯说“去市内”,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
市中心是八一广场那边 所谓的一环二环也是八一为中心往外扩散 说红谷滩的 真的笑死,1,"[认同逻辑1：Vernacular Spatial Authority]

**解释:**

作者明确将“市中心”定义为以“八一广场”为中心向外扩散的区域，并对将“红谷滩”视为市中心的行为表示嘲笑。这表明作者认同一种特定的、以“八一广场”为核心的城市空间认知，以此来划分“本地”的中心区域，并以此暗示“红谷滩”并非真正的“本地”核心区。因此，符合“Vernacular Spatial Authority”的特征。",{1},set(),missed
红谷滩我小时候是荒郊野岭，后来新城区建起来了，现在如果你要拿出去比面子，用红谷滩那块没毛病，但是你要问我们本地人，市中心一定只会是八一广场，我小时候对南昌的记忆也一定是那边,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑3：Family Rootedness]",{1},set(),missed
土生土长南昌人告诉你，南昌的市中心是东湖区八一广场中山路孺子路等那一片，红谷滩以前很荒废，后来发展起来的，所以红谷滩那边很多外地人，但现在确实红谷滩发展的很好,15,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑3：Family Rootedness]","{1, 5}",set(),missed
说红谷滩是市中心真的觉得搞笑，就算不是土生土长的，听下交通广播都知道，从八一大桥去往红谷滩叫出城方向。,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
老市中心和新市中心的区别，从小在红谷滩长大，以前是叫昌北的，小时候到处都是一片荒芜，鸟不拉屎的地方，都是说过了八一桥才是真南昌，所以去东湖那边都会说去南昌。后面红谷滩才慢慢开发起来，建了很多大厦，开设地铁，引入CBD，包括各级政府的迁移，也改名从红谷滩新区到红谷滩区了，现在说是南昌的市中心我觉得没毛病。,15,"[认同逻辑1, 认同逻辑2]","{1, 5}",set(),missed
因为红谷滩新区不是行政区，是经济区哈哈哈哈，我现在淘宝里还有地址,2,"[认同逻辑2：Administrative Legitimacy]

**解释：**

作者通过对比“红谷滩新区”不是行政区而是经济区这一事实，暗示了“本地人”身份的界定应该基于行政区划分，而非经济区。 这种对比强调了对官方管辖权和行政归属的诉求，因此符合“认同逻辑2：Administrative Legitimacy”的特征。",{2},set(),missed
原来省政府在八一广场那，八一广场一带就是市中心，中山路、步行街，大点范围可以说市中心是东湖西湖区。小时候逛街都是去八一广场、中上路、万寿宫、步行街。后来，孟建柱到了江西，用上海模式建立了一江两岸，发展了红谷滩，市政府迁了过去，政治中心的转移，也使得红谷滩发展越来越好，包括后来发展的新建县。我还记得小时候和妈妈去昌北，那时候还得坐小巴车、车上也脏，真的就是去了农村。后来红谷滩开始发展的时候，我去新建二中读书，我依然还记得那时候上一周学回来，脚上全是泥，我爸开玩笑说我是耕田回来的。没有贬义的意思啊！现在红谷滩和新建区都发展的很好，我也很喜欢我的母校。就是突然看到这个话题，想起来小时候。,1,"[认同逻辑1: Vernacular Spatial Authority, 认同逻辑3: Family Rootedness]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority** - 作者通过描述八一广场、中山路、步行街等区域是“市中心”，以及昌北是“农村”，体现了对城市空间类别的习惯性认知和划分。这种划分并非官方行政区划，而是基于作者的个人经历和集体记忆。
*   **认同逻辑3：Family Rootedness** - 作者回忆了小时候的经历（逛街、上学路上的泥泞），强调了个人成长史与城市发展变迁的关联，暗示了对早期“市中心”区域的归属感和认同。",{1},set(),missed
我老公南昌土著，说他小时候红谷滩就是一片荒滩。,3,[认同逻辑3：Family Rootedness],{3},set(),missed
黄明他妈我见过，标准的市里人，不是胶州口音,4,[认同逻辑4：Linguistic-Cultural Recognition],{4},set(),missed
我也是城阳人，听到市里口音够够的，高贵的很,4,[认同逻辑4：Linguistic-Cultural Recognition],{4},set(),missed
抱抱，反正在我眼里我只看行政区域划分，属于青岛那就是青岛人，管是胶州还是城阳，早些年因为交通不便利人们觉得隔着远就罢了，现在不管地铁还是开车一会就到了呀,2,[认同逻辑2：Administrative Legitimacy],{2},set(),missed
而且莱西平度跟青岛持平的就剩口音了，别的方面跟青岛都有差距，胶州起码还有地铁机场,45,[认同逻辑4：Linguistic-Cultural Recognition],"{4, 5}",set(),missed
画多了，应该就是市南+市北（不能过北岭水清沟）+崂山（不能过金家岭），这些才是青岛市里the city哈哈。----土生土长的青岛小嫚现在是老阿姨一枚,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
我家闺女户口就是平度的，因为她爸爸是土生土长平度人，我是济南的，我们现在都在济南生活，我从小就教孩子说是济南人，老家平度的，千万别说是青岛的，她爸爸经常自称青岛人，被人家青岛人笑话,1,"[认同逻辑3：Family Rootedness, 认同逻辑2：Administrative Legitimacy]",{1},set(),missed
一开始论繁华便利市南是排不上的，后来市南拆迁改造之后就开始睥睨众生了，新建的配套什么的都比原先的好，就像现在的崂山一样,5,"[认同逻辑5：Functional Livability, 认同逻辑1：Vernacular Spatial Authority]",{5},set(),missed
青岛鄙视链的陋习延续这么多年了..还是没有任何改变...曾经的老西镇看谁都是老巴子.. 到老台东看谁都很土..不洋气.. 直到市南辛家庄拆迁改造后开始看不起一切众生了... 从前的老青岛人只承认市内四区（市南>市北>四方>李沧）崂山区都被排除在外的... 更何况七区五市之外的了..所谓土生土长的青岛人..真觉得这个陋习什么时候能改变？,1,"[认同逻辑1, 认同逻辑6]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）** - 文本中明确提到了青岛“鄙视链”，并划分了不同区域的等级（市内四区 > 崂山 > 七区五市）。这种区域划分体现了当地人对城市内部空间类别的共同认知和情感地图，并以此作为优越感或身份区分的依据。作者描述了不同区域被赋予的象征意义和社会普遍看法，如“老西镇看谁都是老巴子”、“老台东看谁都很土”。
*   **认同逻辑6：Social Embeddedness（社会根基深浅与经济地位象征）** - 辛家庄拆迁改造后“开始看不起一切众生”暗示了对本地社会资源的掌握和由此产生的优越感，以及对其他区域缺乏这种社会根基的人群的鄙视。这种看不起体现了作者认可的，通过区域、经济地位来划分“本地人”身份的逻辑。",{1},set(),missed
莱西与莱阳以前好像是一块的，我看百度说莱西以前属于烟台，我感觉我们这边口音都不太一样,4,[认同逻辑1：Vernacular Spatial Authority],{4},set(),missed
因为他们的地区名就是带市，平度市，通常他们说山东省平度市，但是归属青岛市。 但是出去的话就会说是青岛了。,2,"[认同逻辑2：Administrative Legitimacy]

**解释：**

这段文本的核心在于描述了平度市的行政归属问题，以及当地人在不同语境下对自身归属感的表达方式。作者指出，平度市虽然在山东省行政序列中独立存在，但对外通常会被归属于青岛市。这种对行政归属的强调，反映了作者认同的、通过行政划分来界定“本地人”身份的逻辑。这符合“认同逻辑2：Administrative Legitimacy”的定义，即基于官方管辖权、法律地位或行政称谓的诉求来证明归属。作者并未讨论其他类型的认同逻辑，例如家族历史或文化特征，因此只标注该逻辑即可。",{2},set(),missed
以前平度不在青岛范围 后来规划进去了,2,[认同逻辑2：Administrative Legitimacy],{2},set(),missed
我见过一些平度人对我们潍坊归属感比青岛还强,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
奇了怪了。。在青岛土生土长二十五年了，老家平度，从小在李沧长大，后来父母家搬去了城阳，工作后市北住过，现在住在李村，公司在崂山，那些传播什么青岛市区鄙视链的什么市里人看不起哪哪哪人的什么排外的到底是谁啊我咋啥也没感觉到呢,3,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑3：Family Rootedness]",{3},set(),missed
碰到过一个从外地搬来青岛的 住在市南区 觉得自己老高贵了 说什么李沧是城乡结合部 崂山全是拆迁户 莱西平度是偏远山区青岛土生土长本地人只会觉得我小岛岛哪都好 最爱我小岛岛,13,"[认同逻辑1, 认同逻辑6]","{1, 3}",set(),missed
我李村的，我一个胶州的同事，住在市南租房子，他说我李村不属于市区，笑死人了，后面我才知道他是胶州的。给我拽上了还。,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑2：Administrative Legitimacy]",{1},set(),missed
我潍坊人，平度以前属于潍坊过，所以现在还有一些老一辈平度人的对潍坊归属感比青岛强,2,"[认同逻辑3：Family Rootedness, 认同逻辑2：Administrative Legitimacy]",{2},set(),missed
我市南土生土长的，上学的时候去了烟台，大学毕业回家后，嫁了胶州小伙子，因为孩子上学所以我们就住胶州了，我家市区有七八套房子，胶州城阳也都有房子。我爸妈现在住崂山，我每次回家邻居都会说我终于从村里进城了，有一次遇到问我一句你在胶州是不是住不上有暖气的房子…呵呵有啥好说的呢，嘴长在别人身上爱说啥说啥呗。,136,"[认同逻辑6：Social Embeddedness, 认同逻辑2：Administrative Legitimacy]

**解释：**

*   **认同逻辑6：Social Embeddedness** - 作者强调了自家在多个区（市区、城阳、胶州、崂山）拥有多套房产，这体现了其雄厚的经济基础和广泛的社会资源。作者提及邻居的评论暗示了房产（在市区）与“进城”身份的关联，以及对胶州居住条件（暖气）的质疑，将房产、区域和身份认同联系起来。这表明作者在一定程度上认同了房产和地域分布是衡量本地人身份和社会地位的标准。
*   **认同逻辑2：Administrative Legitimacy** - 虽然没有直接提及户口，但作者强调了家族在青岛各区的房产分布，暗示了家族在青岛的长期存在和行政归属，可理解为一种对行政归属的强调。","{1, 3, 6}",set(),missed
我即墨的，我到新青岛话地区我觉得顺即墨话很高贵。因为即墨话（包括崂山城阳李村平度南）才是正宗的青岛土著方言，新青岛话是外地移民讨生活跟土著人方言碰撞融合形成的。,4,[认同逻辑4：Linguistic-Cultural Recognition],{4},set(),missed
完全就从来不是 只是近十几年行政合并了仅此而已 之前 人家都是跟青岛平级的 都是叫 即墨市 胶州市 莱西市 胶南市 平度市 大家都是市 跟青岛市有什么关系？ 因为这是事实 不知道为什么要喷 这个年代是不是实话不能说？根本不存在什么歧视 看不起 大家都是平级市区 不分上下 大家说话口音完全不一样他部分习惯也不同 你就不是我 你为什么非得说是我？？你是我 那我是谁？这很奇怪 我很痛苦,24,"[认同逻辑2：Administrative Legitimacy, 认同逻辑1：Vernacular Spatial Authority]","{2, 4}",set(),missed
因为这自古以来都是即墨的地盘，所以土著是即墨人，这里的即墨指的是除平度莱西胶州黄岛以外的所有青岛地区，不要说平度那个即墨，那个是上古即墨邑，我说的是从隋朝开始一直到清末的大一统的即墨县（大一统指人文方言文化习俗统一）,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑2：Administrative Legitimacy]",{1},set(),missed
大学两个舍友一个胶州的一个城阳的 俩人互相鄙视 城阳舍友说胶州不属于青岛（说胶州没划为区）胶州舍友说城阳啥啥都没有之后胶南即墨被划为区 胶州舍友气半死在宿舍说胶南穷为啥不把胶州划进区城阳舍友就特别希望找市南市北区男朋友 同级有个黄岛男生对她很好 俩人经常一起吃饭出去玩啥的 以为他俩能在一起但是城阳舍友嫌男生是黄岛的最后也不了了之了,125,"[认同逻辑1, 认同逻辑2]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）** - 文本中“城阳舍友说胶州不属于青岛”体现了对城市内部空间类别的划分认知，即城阳舍友认为胶州在空间上不属于青岛的核心区域。
*   **认同逻辑2：Administrative Legitimacy（行政归属合法性）** - 文本中“胶州舍友说城阳啥啥都没有之后胶南即墨被划为区 胶州舍友气半死在宿舍说胶南穷为啥不把胶州划进区”明确涉及“划为区”的行政区划分，以及由此产生的归属感和不公平感，将行政归属作为判断“本地”身份和区域地位的重要标准。

**注意:** 城阳舍友“希望找市南市北区男朋友”和嫌弃黄岛男生，也体现了空间认知带来的身份偏见，但是文本并没有明确说明这些偏见是为了界定“本地人”身份，更多是个人择偶偏好和对区域优劣的评价，因此不属于标注范围。","{1, 2, 5}",set(),missed
我老公认识我的时候，说他是黄岛的，拒不承认跟青岛有任何关系～很长一段时间我单纯的以为黄岛是一个单独的地方，跟青岛没关～,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
胶东机场对市区来说远 我承认 但是那些市区的动不动的就潍坊机场 给潍坊建的机场 怎么的 合着胶州被你们划到潍坊去了呗？,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑2：Administrative Legitimacy]",{1},set(),missed
这个鄙视链是在老一辈那，因为当时青岛交通不发达，只有市南市北住人多，李沧黄岛是农村种地多。,17,"[认同逻辑1, 认同逻辑7]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）** - 文本明确指出老一辈人对青岛区域的认知存在差异，将“市南市北”视为“住人多”的本地核心区，而“李沧黄岛”则与“农村种地”相关联，暗示了对不同区域的身份认知和社会地位的划分。作者在描述这种历史上的空间认知。
*   **认同逻辑7：Occupational Typification（职业象征性）** - 文本通过“种地”这一职业，将李沧黄岛与非本地核心区进行关联，暗示了职业类型与本地身份之间的联系。虽然这是一种历史描述，但作者呈现了这种认知方式，暗示了职业在划分本地与非本地身份中的作用。","{1, 7}",set(),missed
