row_index,comment_id,comment_type,text,golden,models_missing_label,models_with_label,num_models_missing_label,num_models_with_label,Qwen3-235B-A22B_few_shot_prediction,Qwen3-235B-A22B_few_shot_has_1,Qwen3-32B_no_cot_prediction,Qwen3-32B_no_cot_has_1,gemma-3-27b-it_zero_shot_prediction,gemma-3-27b-it_zero_shot_has_1,Qwen3-32B_few_shot_prediction,Qwen3-32B_few_shot_has_1,Qwen3-32B_zero_shot_prediction,Qwen3-32B_zero_shot_has_1,gemma-3-27b-it_no_cot_prediction,gemma-3-27b-it_no_cot_has_1,Qwen3-235B-A22B_zero_shot_prediction,Qwen3-235B-A22B_zero_shot_has_1,gemma-3-27b-it_few_shot_prediction,gemma-3-27b-it_few_shot_has_1,Qwen3-235B-A22B_no_cot_prediction,Qwen3-235B-A22B_no_cot_has_1
198,comment_qingdao_103,comment,我家闺女户口就是平度的，因为她爸爸是土生土长平度人，我是济南的，我们现在都在济南生活，我从小就教孩子说是济南人，老家平度的，千万别说是青岛的，她爸爸经常自称青岛人，被人家青岛人笑话,1,"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-32B_few_shot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot']",6,3,"认同逻辑3, 认同逻辑4",False,"认同逻辑2, 认同逻辑3",False,"认同逻辑3, 认同逻辑4",False,"认同逻辑3, 认同逻辑1",True,"认同逻辑2, 认同逻辑3",False,"认同逻辑3, 认同逻辑2",False,"认同逻辑2, 认同逻辑3, 认同逻辑1, 认同逻辑4",True,"认同逻辑2, 认同逻辑1",True,"认同逻辑2, 认同逻辑3, 认同逻辑4",False
206,reply_qingdao_1_33,reply,我见过一些平度人对我们潍坊归属感比青岛还强,1,"['Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'Qwen3-235B-A22B_zero_shot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-235B-A22B_few_shot', 'gemma-3-27b-it_no_cot', 'gemma-3-27b-it_few_shot']",6,3,认同逻辑1,True,认同逻辑2,False,认同逻辑3,False,认同逻辑2,False,认同逻辑2,False,认同逻辑1,True,认同逻辑3,False,认同逻辑1,True,认同逻辑3,False
212,comment_qingdao_10,comment,我市南土生土长的，上学的时候去了烟台，大学毕业回家后，嫁了胶州小伙子，因为孩子上学所以我们就住胶州了，我家市区有七八套房子，胶州城阳也都有房子。我爸妈现在住崂山，我每次回家邻居都会说我终于从村里进城了，有一次遇到问我一句你在胶州是不是住不上有暖气的房子…呵呵有啥好说的呢，嘴长在别人身上爱说啥说啥呗。,136,"['gemma-3-27b-it_zero_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'Qwen3-32B_few_shot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot']",4,5,"认同逻辑1, 认同逻辑3, 认同逻辑5, 认同逻辑6",True,"认同逻辑1, 认同逻辑3, 认同逻辑6",True,,False,"认同逻辑3, 认同逻辑6, 认同逻辑1, 认同逻辑5",True,"认同逻辑3, 认同逻辑5, 认同逻辑6",False,"认同逻辑6, 认同逻辑2",False,"认同逻辑3, 认同逻辑6, 认同逻辑1, 认同逻辑5",True,"认同逻辑3, 认同逻辑1, 认同逻辑5, 认同逻辑6",True,"认同逻辑3, 认同逻辑5, 认同逻辑6",False
217,comment_qingdao_31,comment,大学两个舍友一个胶州的一个城阳的 俩人互相鄙视 城阳舍友说胶州不属于青岛（说胶州没划为区）胶州舍友说城阳啥啥都没有之后胶南即墨被划为区 胶州舍友气半死在宿舍说胶南穷为啥不把胶州划进区城阳舍友就特别希望找市南市北区男朋友 同级有个黄岛男生对她很好 俩人经常一起吃饭出去玩啥的 以为他俩能在一起但是城阳舍友嫌男生是黄岛的最后也不了了之了,125,['gemma-3-27b-it_zero_shot'],"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",1,8,"认同逻辑1, 认同逻辑2, 认同逻辑5",True,"认同逻辑2, 认同逻辑1",True,"认同逻辑2, 认同逻辑6",False,"认同逻辑1, 认同逻辑2",True,"认同逻辑1, 认同逻辑2",True,"认同逻辑1, 认同逻辑2",True,"认同逻辑1, 认同逻辑2, 认同逻辑6",True,"认同逻辑1, 认同逻辑2, 认同逻辑6",True,"认同逻辑2, 认同逻辑1",True
218,comment_qingdao_50,comment,我老公认识我的时候，说他是黄岛的，拒不承认跟青岛有任何关系～很长一段时间我单纯的以为黄岛是一个单独的地方，跟青岛没关～,1,['Qwen3-235B-A22B_no_cot'],"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot']",1,8,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,"认同逻辑1, 认同逻辑2",True,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,认同逻辑2,False
219,comment_qingdao_58,comment,胶东机场对市区来说远 我承认 但是那些市区的动不动的就潍坊机场 给潍坊建的机场 怎么的 合着胶州被你们划到潍坊去了呗？,1,"['Qwen3-32B_no_cot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot']","['Qwen3-235B-A22B_few_shot', 'gemma-3-27b-it_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_no_cot']",5,4,"认同逻辑1, 认同逻辑2",True,认同逻辑2,False,"认同逻辑1, 认同逻辑2",True,认同逻辑2,False,认同逻辑2,False,"认同逻辑1, 认同逻辑2",True,认同逻辑2,False,认同逻辑2,False,认同逻辑1,True
220,comment_qingdao_63,comment,这个鄙视链是在老一辈那，因为当时青岛交通不发达，只有市南市北住人多，李沧黄岛是农村种地多。,17,['gemma-3-27b-it_zero_shot'],"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",1,8,"认同逻辑1, 认同逻辑7",True,"认同逻辑1, 认同逻辑3",True,,False,"认同逻辑7, 认同逻辑1",True,认同逻辑1,True,"认同逻辑1, 认同逻辑7",True,"认同逻辑1, 认同逻辑3, 认同逻辑7",True,认同逻辑1,True,"认同逻辑1, 认同逻辑7",True
223,comment_qingdao_88,comment,谢谢小姐姐，前几天看到过你这条评论，当时就很有感触，我是土生土长平度人，具体点是平度南村人，高中搬家到一中附近，我一直觉得平度超级好，四季分明，农产品虽赶不上寿光，可是从小过完年爸妈会带我去路边买草莓，五月份去云山过樱桃节，夏天有时吃明村西瓜有时吃东王府庄的人开着三轮车走街串巷卖的西瓜，秋天必定要吃大泽山葡萄，配上八月十五的烧鸡，冬天仁兆白菜和古岘芹菜堆满整个过洞…长大以后走过很多地方才发现平度没有一个大型综合性商超，也没有什么高新产业经济带，甚至现在连财政都岌岌可危，但我还是会想念南村街里的水果摊烧饼铺，想念平度温州路汽修厂的油条，想念小时候妈妈去平度办事绕到帝王给我带回一盒新出的肯德基蛋挞,134,"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_few_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot']",4,5,"认同逻辑3, 认同逻辑4",False,"认同逻辑1, 认同逻辑3, 认同逻辑5",True,"认同逻辑3, 认同逻辑1, 认同逻辑4",True,"认同逻辑3, 认同逻辑4",False,"认同逻辑1, 认同逻辑3",True,"认同逻辑3, 认同逻辑1, 认同逻辑4",True,"认同逻辑3, 认同逻辑1, 认同逻辑4, 认同逻辑5, 认同逻辑6",True,"认同逻辑3, 认同逻辑4",False,认同逻辑3,False
229,comment_nanjing_1_5,comment,乖乖，住城墙里头的是天龙人吗？讲话都这么吊了，其他都是乡下人哈哈哈,1,['Qwen3-235B-A22B_no_cot'],"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot']",1,8,"认同逻辑1, 认同逻辑4",True,认同逻辑1,True,"认同逻辑6, 认同逻辑1",True,"认同逻辑1, 认同逻辑4",True,"认同逻辑1, 认同逻辑4",True,"认同逻辑1, 认同逻辑6",True,认同逻辑1,True,认同逻辑1,True,认同逻辑4,False
234,reply_nanjing_1_90_1,reply,确实，小时候我们家住城南现在万象城那边他们都觉得瑞金路解放门好远了，就是城墙城南到城墙城东觉得好远啊那时候交通实在不便利,1,"['Qwen3-32B_few_shot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot']",2,7,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,,False,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,认同逻辑3,False
238,reply_nanjing_1_160_4,reply,肯定便利啊 仙林是宇宙的中心,15,"['Qwen3-32B_no_cot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_few_shot']","['Qwen3-235B-A22B_few_shot', 'gemma-3-27b-it_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'Qwen3-235B-A22B_no_cot']",4,5,"认同逻辑5, 认同逻辑1",True,认同逻辑5,False,认同逻辑1,True,认同逻辑5,False,认同逻辑5,False,认同逻辑1,True,"认同逻辑1, 认同逻辑5",True,认同逻辑5,False,"认同逻辑1, 认同逻辑5",True
240,reply_nanjing_1_183_3,reply,行政上栖霞也是主城区，可是栖霞的边缘都到句容了，你能按行政区域划分？本地人从来不看这个,1,['Qwen3-235B-A22B_no_cot'],"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot']",1,8,认同逻辑1,True,认同逻辑1,True,"认同逻辑1, 认同逻辑2",True,认同逻辑1,True,认同逻辑1,True,"认同逻辑1, 认同逻辑2",True,认同逻辑1,True,"认同逻辑2, 认同逻辑1",True,认同逻辑2,False
248,comment_beijing1_1_7,comment,东城：美术馆，北京名胜古迹集中营，以前南锣鼓巷称为中国的“秋叶原” 西城：学霸集中营，除了北京四中没有别的印象，宣武印象都比西城多 海淀：修电脑的，大学集中营，去漫展喽 朝阳：我家，好大 丰台：体育馆 石景山：石景山游乐园，我出生的地方，老山 门头沟：好远…………………… 房山：好远…………………… 通州：我奶奶家，以前叫通县，环球影城，以前落后现在发展特别好 顺义：小汤山？温泉？小学老去那边采摘园？ 昌平：回龙观和天通苑！人口密集居住地！ 大兴：机场可以接受河北信号 怀柔：说话带口音，没去过 平谷：大桃，说话带口音，没去过 密云：水库，说话带口音，没去过 延庆：只在天气预报见过龙庆峡，没去过,1,"['Qwen3-235B-A22B_few_shot', 'gemma-3-27b-it_zero_shot']","['Qwen3-32B_no_cot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",2,7,"认同逻辑4, 认同逻辑7",False,认同逻辑1,True,"认同逻辑3, 认同逻辑4",False,"认同逻辑1, 认同逻辑4",True,"认同逻辑1, 认同逻辑3, 认同逻辑4",True,"认同逻辑1, 认同逻辑4",True,"认同逻辑1, 认同逻辑4",True,"认同逻辑1, 认同逻辑4",True,认同逻辑1,True
254,comment_beijing1_1_68,comment,东城：老破小房价高 好多宰游客的景点 西城：老破小房价高 西单 好多宰游客的景点 海淀：老破小房价高 全是学校 什么好玩的都没有 朝阳：潮人and有钱人 好玩的商场挺多 丰台：郊区 小时候舞蹈考级去过 石景山：好远 门头沟：假期去烧烤 房山：好远 通州：好远 顺义：别墅区 八大处 风景不错 昌平：好远 大兴：好远 怀柔：好远 平谷：桃子好吃 密云：水库 或许可以去度假 延庆：好远,15,"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']","['gemma-3-27b-it_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot']",6,3,认同逻辑5,False,认同逻辑5,False,"认同逻辑1, 认同逻辑3, 认同逻辑5, 认同逻辑6",True,,False,认同逻辑5,False,认同逻辑1,True,"认同逻辑1, 认同逻辑5",True,认同逻辑5,False,认同逻辑5,False
256,comment_beijing1_1_76,comment,东城：城里人 西城：城里人 海淀：很那个的地方 朝阳：巨大一片 哪都是朝阳 丰台：有什么啊 石景山：钢！(石景山同学说是城中村 门头沟：啊？ 房山：有一片学校 通州：待富 目前只有环球拿得出手 顺义：牛栏山一中 昌平：天通苑 大兴：荟聚 怀柔：有什么啊 平谷：大桃 还有音乐节 密云：水库 延庆：冬奥？,1,['Qwen3-235B-A22B_zero_shot'],"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",1,8,"认同逻辑1, 认同逻辑7",True,认同逻辑1,True,"认同逻辑1, 认同逻辑5",True,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,,False,认同逻辑1,True,认同逻辑1,True
257,comment_beijing1_1_88,comment,东城：故宫 南锣鼓巷 西城：景山公园 海淀：卷子好难 初高中折磨我6年 朝阳：老去内头逛 石景山：不太熟就记得学校去内体育馆开过个运动会 丰台：不太熟就记得之前学校里有个住这儿的走读生 门头沟：对象在内块上过学 通州：太爱吹牛逼，，，远离卷毛老太太…… 昌平：超级合生汇 大兴：去机场千万别卡点…… 顺义：别墅 有钱的多 怀柔：慕田峪长城 雁栖湖 平谷：桃好吃！口音好重 密云：水库 南山滑雪场里面的教练好美 房山：周口店猿人遗址 延庆：八达岭长城 动物园,14,"['Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'Qwen3-235B-A22B_zero_shot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'gemma-3-27b-it_no_cot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",3,6,认同逻辑1,True,认同逻辑1,True,"认同逻辑1, 认同逻辑4, 认同逻辑5, 认同逻辑6, 认同逻辑7",True,,False,,False,认同逻辑1,True,,False,认同逻辑1,True,认同逻辑1,True
259,comment_beijing1_1_137,comment,东城：出生地 西城：学前班以及爷爷奶奶家 富贵之地 朝阳：定居➕身份证号 朝阳人民群众 商务区 使馆区 购物时尚 金融CBD 海淀 各种重点学校➕很多部队的人员居住➕学区房老破小➕IT 丰台：印象中南城外省市的流动人口最多 石景山：对它印象一直停留在石景山游乐园 大兴：水质很差 都是村 房山：口音很重 感觉路途遥远 都是景点 怀柔：周末远郊必去 昌平：上风口 选🪦的风水宝地和延庆一起堪称北京空气质量略好一筹的地区 密云：密云水库 🍑 古北水镇 口音也很重 延庆：除了山就是村 开车还要盘山 房子便宜的你都不认为它是北京！,1234,"['gemma-3-27b-it_zero_shot', 'Qwen3-235B-A22B_zero_shot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",2,7,"认同逻辑1, 认同逻辑2, 认同逻辑3, 认同逻辑4, 认同逻辑5, 认同逻辑7",True,认同逻辑1,True,,False,"认同逻辑1, 认同逻辑2, 认同逻辑3, 认同逻辑4, 认同逻辑5, 认同逻辑7",True,"认同逻辑1, 认同逻辑2, 认同逻辑3, 认同逻辑4, 认同逻辑5, 认同逻辑7",True,"认同逻辑1, 认同逻辑2, 认同逻辑3, 认同逻辑4, 认同逻辑5, 认同逻辑6, 认同逻辑7",True,"认同逻辑3, 认同逻辑2, 认同逻辑5, 认同逻辑7, 认同逻辑4",False,"认同逻辑1, 认同逻辑2, 认同逻辑3, 认同逻辑4, 认同逻辑5, 认同逻辑7",True,"认同逻辑1, 认同逻辑2, 认同逻辑3, 认同逻辑4",True
274,comment_beijing3_1_11,comment,大学毕业后一直在朝阳工作，还嫌弃小时候长大的西城“无聊”，有孩子了回到西城，没事自行车去北海公园溜达，看病走路就到，小院里晒个被子，汽车也不用开了，堵车交通管制和我也没关系了，幸福指数直线上升。连周末都不“出城”去朝阳了，纳闷自己怎么能忍受那么些年朝阳的堵和躁,15,"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot']","['gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",5,4,认同逻辑5,False,认同逻辑5,False,认同逻辑5,False,认同逻辑5,False,认同逻辑5,False,"认同逻辑1, 认同逻辑5",True,"认同逻辑1, 认同逻辑3, 认同逻辑5",True,"认同逻辑1, 认同逻辑5",True,"认同逻辑3, 认同逻辑5, 认同逻辑1",True
281,comment_beijing3_1_194,comment,住在朝阳，社会关系大多在翠微周边，西边的确有点土，但那是低调，不低调也不敢啊！朝阳洋气不老少，但民营经济主导，总被西边看不起，这世界总会有你看不上我，我看不上你的事儿！,146,['Qwen3-235B-A22B_zero_shot'],"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",1,8,"认同逻辑1, 认同逻辑6, 认同逻辑7",True,认同逻辑1,True,"认同逻辑1, 认同逻辑6",True,"认同逻辑1, 认同逻辑6",True,认同逻辑1,True,"认同逻辑1, 认同逻辑6",True,认同逻辑6,False,"认同逻辑6, 认同逻辑1",True,"认同逻辑1, 认同逻辑5",True
284,comment_beijing3_1_236,comment,我住东二环 我爸妈住东四环 上班在西四环 我每天上班我感觉像出国 再赶上西四环交通管制 （海关排队,1,['Qwen3-235B-A22B_few_shot'],"['Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",1,8,,False,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True
287,reply_beijing3_1_317_6,reply,不算吧~最早那边是一大片荒地~小时候去石景山游乐园时下了地铁还要走好远才到~边上只有荒地什么都没有~后来慢慢建了小区~,1,"['Qwen3-32B_few_shot', 'Qwen3-235B-A22B_zero_shot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",2,7,认同逻辑1,True,认同逻辑1,True,"认同逻辑1, 认同逻辑3",True,认同逻辑5,False,"认同逻辑1, 认同逻辑5",True,认同逻辑1,True,认同逻辑3,False,认同逻辑1,True,认同逻辑1,True
291,reply_hangzhou_1_1_1_28,reply,正解，老辈区的概念不强的，因为那个时候变化太多，可能他经历了好几次行政区的划分调动，所以基本上本地人只会说自己待的这个地方的地名，比如凤山门望江门四牌楼庆春孩儿巷武林门半道红卖鱼桥古荡三里亭这种，也就是现在的街道（镇）、小区（村）的概念，只有对外地的朋友，他不清楚这些地方的所以才会用区来表述。,1,['Qwen3-32B_no_cot'],"['Qwen3-235B-A22B_few_shot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",1,8,认同逻辑1,True,认同逻辑2,False,认同逻辑1,True,认同逻辑1,True,认同逻辑1,True,"认同逻辑1, 认同逻辑3",True,"认同逻辑1, 认同逻辑2",True,认同逻辑1,True,"认同逻辑1, 认同逻辑2, 认同逻辑3",True
298,reply_hangzhou_1_1_182_1,reply,不一定因为杭州市区的瞧不起周边的又因为杭州政府做的不地道很多区的人都对杭州没有归属感，问你哪里人只是问你你觉得你是哪里人罢了,1,"['gemma-3-27b-it_zero_shot', 'Qwen3-235B-A22B_zero_shot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",2,7,认同逻辑1,True,认同逻辑1,True,,False,认同逻辑1,True,"认同逻辑1, 认同逻辑2",True,"认同逻辑1, 认同逻辑6",True,,False,"认同逻辑1, 认同逻辑2",True,认同逻辑1,True
299,comment_hangzhou_1_1_208,comment,我西湖区三墩镇，我都说自己杭州乡下人……跟他们城里人讲的话不一样,14,"['gemma-3-27b-it_zero_shot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot']",2,7,"认同逻辑1, 认同逻辑4",True,"认同逻辑1, 认同逻辑4",True,,False,"认同逻辑1, 认同逻辑4",True,"认同逻辑1, 认同逻辑4",True,"认同逻辑1, 认同逻辑4",True,"认同逻辑1, 认同逻辑4",True,"认同逻辑1, 认同逻辑4",True,认同逻辑4,False
300,comment_hangzhou_1_1_211,comment,会啊，城里的就不太看得起我们这种乡下的，虽然钱还没我们多，像我们西湖区都是乡下地方，讲的都是老余杭的话，跟他们上城下城都是讲杭州话的，还是有点差别，哈哈哈啊,14,['Qwen3-235B-A22B_no_cot'],"['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot']",1,8,"认同逻辑1, 认同逻辑4",True,"认同逻辑1, 认同逻辑4",True,"认同逻辑1, 认同逻辑4, 认同逻辑6",True,"认同逻辑1, 认同逻辑4",True,"认同逻辑1, 认同逻辑4",True,"认同逻辑1, 认同逻辑4",True,"认同逻辑1, 认同逻辑4",True,"认同逻辑4, 认同逻辑1",True,认同逻辑4,False
301,reply_hangzhou_1_1_223_7,reply,你同学说错了，西湖区也是乡下，因为我们这讲的都是余杭话，其他几个区讲的都是杭州话,14,"['Qwen3-235B-A22B_few_shot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",['Qwen3-32B_no_cot'],8,1,认同逻辑4,False,"认同逻辑1, 认同逻辑4",True,认同逻辑4,False,认同逻辑4,False,认同逻辑4,False,认同逻辑4,False,认同逻辑4,False,认同逻辑4,False,认同逻辑4,False
305,comment_hangzhou_2_1_166,comment,你都划到萧山了，就把我最顶上的大塘栖也划进去呗，让我也体验体验住在市区是啥体验,1,"['gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",3,6,"认同逻辑2, 认同逻辑1",True,认同逻辑1,True,"认同逻辑2, 认同逻辑5",False,认同逻辑2,False,认同逻辑2,False,"认同逻辑1, 认同逻辑2",True,认同逻辑1,True,"认同逻辑1, 认同逻辑5",True,认同逻辑1,True
306,reply_hangzhou_2_1_180_12,reply,杭州人至少要说杭州话，萧山话杭州人都听不懂，硬划进杭州市区，别说杭州人了，问问萧山人干吗？,14,"['Qwen3-235B-A22B_few_shot', 'gemma-3-27b-it_zero_shot', 'Qwen3-32B_few_shot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']","['Qwen3-32B_no_cot', 'Qwen3-32B_zero_shot', 'gemma-3-27b-it_no_cot']",6,3,"认同逻辑4, 认同逻辑2",False,"认同逻辑1, 认同逻辑2, 认同逻辑4",True,认同逻辑4,False,"认同逻辑2, 认同逻辑4",False,"认同逻辑4, 认同逻辑2, 认同逻辑1",True,"认同逻辑1, 认同逻辑4",True,"认同逻辑4, 认同逻辑2",False,"认同逻辑4, 认同逻辑2",False,认同逻辑4,False
309,reply_gz1_1_52_1,reply,没错，大致就是东山还没并入的越秀区，还有一些后来并入的比如矿泉街道、桂花岗也不算进去,1,"['Qwen3-32B_few_shot', 'Qwen3-32B_zero_shot']","['Qwen3-235B-A22B_few_shot', 'Qwen3-32B_no_cot', 'gemma-3-27b-it_zero_shot', 'gemma-3-27b-it_no_cot', 'Qwen3-235B-A22B_zero_shot', 'gemma-3-27b-it_few_shot', 'Qwen3-235B-A22B_no_cot']",2,7,认同逻辑1,True,认同逻辑1,True,"认同逻辑2, 认同逻辑1",True,认同逻辑2,False,认同逻辑2,False,认同逻辑1,True,"认同逻辑1, 认同逻辑2",True,"认同逻辑2, 认同逻辑1",True,认同逻辑1,True
